cbsd_id,cbsd_alias,owner_id,fcc_id,cbsd_serialnumber,cbsd_category,cbsd_status,registration_id,pal_count,gaa_count,unknown_count,longitude,latitude,state_name,county_name,height,height_type,antenna_gain,antenna_azimuth,sfg,srg,grants,org_id,org_name,sub_org_id_0,sub_org_name_0,sub_org_id_1,sub_org_name_1,sub_org_id_2,sub_org_name_2,sub_org_id_3,sub_org_name_3
ROR000000060CA138000CDA0,,LSH3KL,ROR00000006,0CA138000CDA0,B,GRANTED,GOOG-001773,0,2,0,-95.46857,29.741223,TX,Harris County,72,AGL,17,90,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""96429795998560363681696899858"", ""maxEirp"": 36, ""channelIds"": [19, 20, 21, 22], ""channelType"": ""GAA"", ""operationState"": ""GRANTED"", ""grantExpireTime"": ""2023-10-17T01:04:18"", ""grantedTimestamp"": ""2023-10-10T01:04:18""}, {""active"": true, ""grantId"": ""44071862409649489381696899861"", ""maxEirp"": 36, ""channelIds"": [11, 12, 13, 14], ""channelType"": ""GAA"", ""operationState"": ""GRANTED"", ""grantExpireTime"": ""2023-10-17T01:04:21"", ""grantedTimestamp"": ""2023-10-10T01:04:21""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000CF10,,LSH3KL,ROR00000006,0CA138000CF10,B,AUTHORIZED,GOOG-001773,0,2,0,-95.397732,29.750008,TX,Harris County,8,AGL,17,206,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""35628497337645051061691659273"", ""maxEirp"": 36, ""channelIds"": [27, 28, 29, 30], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T08:31:16"", ""grantedTimestamp"": ""2023-08-10T09:21:13""}, {""active"": true, ""grantId"": ""62407406786183889631691528084"", ""maxEirp"": 36, ""channelIds"": [2, 3, 4, 5], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T09:56:30"", ""grantedTimestamp"": ""2023-08-08T20:54:44""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000CF11,,LSH3KL,ROR00000006,0CA138000CF11,B,AUTHORIZED,GOOG-001773,0,2,0,-95.397732,29.750008,TX,Harris County,8,AGL,17,151,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""165830060240298991521691659273"", ""maxEirp"": 36, ""channelIds"": [23, 24, 25, 26], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T14:10:00"", ""grantedTimestamp"": ""2023-08-10T09:21:13""}, {""active"": true, ""grantId"": ""125637874968558074881691659273"", ""maxEirp"": 36, ""channelIds"": [10, 11, 12, 13], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T03:08:45"", ""grantedTimestamp"": ""2023-08-10T09:21:13""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000CF12,,LSH3KL,ROR00000006,0CA138000CF12,B,AUTHORIZED,GOOG-001773,0,2,0,-95.397732,29.750008,TX,Harris County,8,AGL,17,96,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""72335069670239330641696931202"", ""maxEirp"": 32, ""channelIds"": [19, 20, 21, 22], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T09:46:42"", ""grantedTimestamp"": ""2023-10-10T09:46:42""}, {""active"": true, ""grantId"": ""117988438095497005811691659273"", ""maxEirp"": 36, ""channelIds"": [6, 7, 8, 9], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T08:39:13"", ""grantedTimestamp"": ""2023-08-10T09:21:13""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000D130,,LSH3KL,ROR00000006,0CA138000D130,B,AUTHORIZED,GOOG-001773,0,2,0,-95.397732,29.750008,TX,Harris County,8,AGL,17,24,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""86209029612175937721691598554"", ""maxEirp"": 36, ""channelIds"": [2, 3, 4, 5], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T09:56:00"", ""grantedTimestamp"": ""2023-08-09T16:29:14""}, {""active"": true, ""grantId"": ""142139055643740774171691598556"", ""maxEirp"": 36, ""channelIds"": [11, 12, 13, 14], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T15:40:49"", ""grantedTimestamp"": ""2023-08-09T16:29:16""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000D131,,LSH3KL,ROR00000006,0CA138000D131,B,AUTHORIZED,GOOG-001773,0,2,0,-95.397732,29.750008,TX,Harris County,8,AGL,17,329,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""176997878582245684501691598547"", ""maxEirp"": 36, ""channelIds"": [19, 20, 21, 22], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T09:57:39"", ""grantedTimestamp"": ""2023-08-09T16:29:07""}, {""active"": true, ""grantId"": ""41468430416927171641691598544"", ""maxEirp"": 36, ""channelIds"": [27, 28, 29, 30], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T15:39:00"", ""grantedTimestamp"": ""2023-08-09T16:29:04""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000D132,,LSH3KL,ROR00000006,0CA138000D132,B,AUTHORIZED,GOOG-001773,0,2,0,-95.397732,29.750008,TX,Harris County,8,AGL,17,274,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""27862141895174067001691598552"", ""maxEirp"": 36, ""channelIds"": [11, 12, 13, 14], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T09:45:56"", ""grantedTimestamp"": ""2023-08-09T16:29:12""}, {""active"": true, ""grantId"": ""140928522830955972541691598552"", ""maxEirp"": 36, ""channelIds"": [2, 3, 4, 5], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T17:30:13"", ""grantedTimestamp"": ""2023-08-09T16:29:12""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000D6D0,,LSH3KL,ROR00000006,0CA138000D6D0,B,REGISTERED,GOOG-001773,,,,-95.468889,29.741111,TX,Harris County,85,AGL,17,339,aae23a181be4c0f6,aae23a181be4c0f6,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000D6D1,,LSH3KL,ROR00000006,0CA138000D6D1,B,REGISTERED,GOOG-001773,,,,-95.468889,29.741111,TX,Harris County,85,AGL,17,284,aae23a181be4c0f6,aae23a181be4c0f6,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000D6D2,,LSH3KL,ROR00000006,0CA138000D6D2,B,REGISTERED,GOOG-001773,,,,-95.468889,29.741111,TX,Harris County,85,AGL,17,229,aae23a181be4c0f6,aae23a181be4c0f6,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000E870,,LSH3KL,ROR00000006,0CA138000E870,B,AUTHORIZED,GOOG-001773,0,2,0,-95.351743,29.746649,TX,Harris County,9,AGL,17,246,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""23677105196965014131697114310"", ""maxEirp"": 36, ""channelIds"": [23, 24, 25, 26], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T03:38:04"", ""grantedTimestamp"": ""2023-10-12T12:38:30""}, {""active"": true, ""grantId"": ""101658571236196682341688620173"", ""maxEirp"": 36, ""channelIds"": [11, 12, 13, 14], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T03:38:02"", ""grantedTimestamp"": ""2023-07-06T05:09:33""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000E871,,LSH3KL,ROR00000006,0CA138000E871,B,AUTHORIZED,GOOG-001773,0,2,0,-95.351743,29.746649,TX,Harris County,9,AGL,17,301,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""146870457560640772161697114310"", ""maxEirp"": 36, ""channelIds"": [19, 20, 21, 22], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T03:38:07"", ""grantedTimestamp"": ""2023-10-12T12:38:30""}, {""active"": true, ""grantId"": ""180211653899703260541688871460"", ""maxEirp"": 36, ""channelIds"": [27, 28, 29, 30], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T03:38:08"", ""grantedTimestamp"": ""2023-07-09T02:57:40""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000E872,,LSH3KL,ROR00000006,0CA138000E872,B,AUTHORIZED,GOOG-001773,0,2,0,-95.351743,29.746649,TX,Harris County,9,AGL,17,356,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""157272770771466011951697114310"", ""maxEirp"": 36, ""channelIds"": [5, 6, 7, 8], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T11:10:57"", ""grantedTimestamp"": ""2023-10-12T12:38:30""}, {""active"": true, ""grantId"": ""9685612243249468821688871470"", ""maxEirp"": 36, ""channelIds"": [1, 2, 3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T11:10:57"", ""grantedTimestamp"": ""2023-07-09T02:57:50""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000E880,,LSH3KL,ROR00000006,0CA138000E880,B,AUTHORIZED,GOOG-001773,0,2,0,-95.351743,29.746649,TX,Harris County,9,AGL,17,157,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""32649085547074551811697114360"", ""maxEirp"": 36, ""channelIds"": [23, 24, 25, 26], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-22T01:47:47"", ""grantedTimestamp"": ""2023-10-12T12:39:20""}, {""active"": true, ""grantId"": ""11000270218738272561697114360"", ""maxEirp"": 36, ""channelIds"": [27, 28, 29, 30], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-22T01:47:47"", ""grantedTimestamp"": ""2023-10-12T12:39:20""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000E881,,LSH3KL,ROR00000006,0CA138000E881,B,AUTHORIZED,GOOG-001773,0,2,0,-95.351743,29.746649,TX,Harris County,9,AGL,17,102,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""46934291267414982561697114350"", ""maxEirp"": 29, ""channelIds"": [19, 20, 21, 22], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-22T01:47:41"", ""grantedTimestamp"": ""2023-10-12T12:39:10""}, {""active"": true, ""grantId"": ""134815948404692268941688871453"", ""maxEirp"": 36, ""channelIds"": [11, 12, 13, 14], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T16:25:57"", ""grantedTimestamp"": ""2023-07-09T02:57:33""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000E882,,LSH3KL,ROR00000006,0CA138000E882,B,AUTHORIZED,GOOG-001773,0,2,0,-95.351743,29.746649,TX,Harris County,9,AGL,17,47,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""102028575600768685061697114360"", ""maxEirp"": 36, ""channelIds"": [23, 24, 25, 26], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-22T05:13:14"", ""grantedTimestamp"": ""2023-10-12T12:39:20""}, {""active"": true, ""grantId"": ""26305048182756441171697114361"", ""maxEirp"": 36, ""channelIds"": [27, 28, 29, 30], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-22T05:13:14"", ""grantedTimestamp"": ""2023-10-12T12:39:21""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000E9A0,,LSH3KL,ROR00000006,0CA138000E9A0,B,AUTHORIZED,GOOG-001773,0,2,0,-95.336939,29.750265,TX,Harris County,11,AGL,17,319,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""154211922867242263221693513045"", ""maxEirp"": 36, ""channelIds"": [19, 20, 21, 22], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T01:08:22"", ""grantedTimestamp"": ""2023-08-31T20:17:25""}, {""active"": true, ""grantId"": ""44745982128977383881693513054"", ""maxEirp"": 36, ""channelIds"": [23, 24, 25, 26], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T11:58:01"", ""grantedTimestamp"": ""2023-08-31T20:17:34""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000E9A1,,LSH3KL,ROR00000006,0CA138000E9A1,B,AUTHORIZED,GOOG-001773,0,2,0,-95.336939,29.750265,TX,Harris County,11,AGL,17,264,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""23821387506229461551693512949"", ""maxEirp"": 36, ""channelIds"": [1, 2, 3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T11:58:07"", ""grantedTimestamp"": ""2023-08-31T20:15:49""}, {""active"": true, ""grantId"": ""88342011186603819391693512946"", ""maxEirp"": 36, ""channelIds"": [27, 28, 29, 30], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T11:58:08"", ""grantedTimestamp"": ""2023-08-31T20:15:46""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000E9A2,,LSH3KL,ROR00000006,0CA138000E9A2,B,AUTHORIZED,GOOG-001773,0,2,0,-95.336939,29.750265,TX,Harris County,11,AGL,17,209,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""121985536847679678251693513054"", ""maxEirp"": 36, ""channelIds"": [19, 20, 21, 22], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T23:51:32"", ""grantedTimestamp"": ""2023-08-31T20:17:34""}, {""active"": true, ""grantId"": ""7456346736278286211693513051"", ""maxEirp"": 36, ""channelIds"": [23, 24, 25, 26], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T20:31:53"", ""grantedTimestamp"": ""2023-08-31T20:17:31""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EA40,,LSH3KL,ROR00000006,0CA138000EA40,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,17,90,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EA41,,LSH3KL,ROR00000006,0CA138000EA41,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,17,30,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EA42,,LSH3KL,ROR00000006,0CA138000EA42,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,17,330,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EAA0,,LSH3KL,ROR00000006,0CA138000EAA0,B,AUTHORIZED,GOOG-001773,0,2,0,-122.313108,37.548955,CA,San Mateo County,16,AGL,17,126,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""125735985107128436791697474498"", ""maxEirp"": 36, ""channelIds"": [5, 6, 7, 8], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T16:41:38"", ""grantedTimestamp"": ""2023-10-16T16:41:38""}, {""active"": true, ""grantId"": ""183620071997809109561697474412"", ""maxEirp"": 36, ""channelIds"": [25, 26, 27, 28], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T16:40:12"", ""grantedTimestamp"": ""2023-10-16T16:40:12""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EAA1,,LSH3KL,ROR00000006,0CA138000EAA1,B,AUTHORIZED,GOOG-001773,0,2,0,-122.313108,37.548955,CA,San Mateo County,16,AGL,17,71,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""65662349897888807431697474403"", ""maxEirp"": 36, ""channelIds"": [1, 2, 3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T16:40:03"", ""grantedTimestamp"": ""2023-10-16T16:40:03""}, {""active"": true, ""grantId"": ""146521351206810201351697474399"", ""maxEirp"": 36, ""channelIds"": [9, 10, 11, 12], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T16:39:59"", ""grantedTimestamp"": ""2023-10-16T16:39:59""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EAA2,,LSH3KL,ROR00000006,0CA138000EAA2,B,AUTHORIZED,GOOG-001773,0,2,0,-122.313108,37.548955,CA,San Mateo County,16,AGL,17,16,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""55916982554158330071697474403"", ""maxEirp"": 36, ""channelIds"": [25, 26, 27, 28], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T16:40:03"", ""grantedTimestamp"": ""2023-10-16T16:40:03""}, {""active"": true, ""grantId"": ""68808290607721464271697474405"", ""maxEirp"": 36, ""channelIds"": [5, 6, 7, 8], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T16:40:05"", ""grantedTimestamp"": ""2023-10-16T16:40:05""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EB00,,LSH3KL,ROR00000006,0CA138000EB00,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,17,90,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EB01,,LSH3KL,ROR00000006,0CA138000EB01,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,17,30,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EB02,,LSH3KL,ROR00000006,0CA138000EB02,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,17,330,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EB60,,LSH3KL,ROR00000006,0CA138000EB60,B,AUTHORIZED,GOOG-001773,0,2,0,-122.41924,37.758748,CA,San Francisco County,13,AGL,17,65,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""53391386584161040341694967533"", ""maxEirp"": 36, ""channelIds"": [11, 12, 13, 14], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-22T15:58:22"", ""grantedTimestamp"": ""2023-09-17T16:18:53""}, {""active"": true, ""grantId"": ""121696261222013754381694967533"", ""maxEirp"": 36, ""channelIds"": [1, 2, 3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T16:01:37"", ""grantedTimestamp"": ""2023-09-17T16:18:53""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EB61,,LSH3KL,ROR00000006,0CA138000EB61,B,AUTHORIZED,GOOG-001773,0,2,0,-122.41924,37.758748,CA,San Francisco County,13,AGL,17,10,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""123905603076006065081681149197"", ""maxEirp"": 36, ""channelIds"": [23, 24, 25, 26], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T05:36:08"", ""grantedTimestamp"": ""2023-04-10T17:53:17""}, {""active"": true, ""grantId"": ""44894889609544134991694967396"", ""maxEirp"": 36, ""channelIds"": [27, 28, 29, 30], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T06:17:48"", ""grantedTimestamp"": ""2023-09-17T16:16:36""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EB62,,LSH3KL,ROR00000006,0CA138000EB62,B,AUTHORIZED,GOOG-001773,0,2,0,-122.41924,37.758748,CA,San Francisco County,13,AGL,17,315,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""143815387212183490561694967621"", ""maxEirp"": 36, ""channelIds"": [11, 12, 13, 14], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-21T06:18:26"", ""grantedTimestamp"": ""2023-09-17T16:20:21""}, {""active"": true, ""grantId"": ""109000274460514539251694967524"", ""maxEirp"": 36, ""channelIds"": [1, 2, 3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-22T15:58:22"", ""grantedTimestamp"": ""2023-09-17T16:18:44""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EB90,,LSH3KL,ROR00000006,0CA138000EB90,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,17,90,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EB91,,LSH3KL,ROR00000006,0CA138000EB91,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,17,30,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EB92,,LSH3KL,ROR00000006,0CA138000EB92,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,17,330,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EBE0,,LSH3KL,ROR00000006,0CA138000EBE0,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,17,180,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EBE1,,LSH3KL,ROR00000006,0CA138000EBE1,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,17,125,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000060CA138000EBE2,,LSH3KL,ROR00000006,0CA138000EBE2,B,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,6,AGL,17,70,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000070CA1381000A00,,LSH3KL,ROR00000007,0CA1381000A00,A,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,8,AGL,12,270,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000070CA1381000A01,,LSH3KL,ROR00000007,0CA1381000A01,A,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,8,AGL,12,30,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
ROR000000070CA1381000A02,,LSH3KL,ROR00000007,0CA1381000A02,A,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,8,AGL,12,150,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
